주체	관계유형	대상
금융위원회	권한을가짐	처분 또는 조치
금융위원회	권한을가짐	처분 또는 조치
제423조	참조함	제423조 각 호의 처분 또는 조치
제423조	참조함	제423조 각 호의 처분 또는 조치
제423조	참조함	제423조 각 호의 처분 또는 조치
제423조	참조함	제423조 각 호의 처분 또는 조치
제423조	참조함	제423조 각 호의 처분 또는 조치
제423조	참조함	제423조 각 호의 처분 또는 조치
제423조	참조함	제423조 각 호의 처분 또는 조치
제423조	참조함	제423조 각 호의 처분 또는 조치
제423조	참조함	제423조 각 호의 처분 또는 조치
제423조	참조함	제423조 각 호의 처분 또는 조치
제423조	참조함	제423조 각 호의 처분 또는 조치
제423조	참조함	제423조 각 호의 처분 또는 조치
제423조	참조함	제423조 각 호의 처분 또는 조치
제423조	참조함	제423조 각 호의 처분 또는 조치
제423조	참조함	제423조 각 호의 처분 또는 조치
제423조	참조함	제423조 각 호의 처분 또는 조치
제423조	참조함	제423조 각 호의 처분 또는 조치
제423조	참조함	제423조 각 호의 처분 또는 조치
제423조	참조함	제423조 각 호의 처분 또는 조치
제423조	참조함	제423조 각 호의 처분 또는 조치
금융위원회	권한을가짐	종합금융투자사업자 지정 취소
제77조의2제4항	상위조항	제77조의2제4항제2호
제77조의2제4항제2호	참조함	제77조의2제4항
금융위원회	권한을가짐	금융투자상품거래청산회사 인가 취소
금융투자상품거래청산회사 인가 취소	근거함	제323조의20제1항
제423조	참조함	제323조의20제1항
제423조	참조함	제323조의20제1항
제423조	참조함	제323조의20제1항
제423조	참조함	제323조의20제1항
제423조	참조함	제323조의20제1항
제423조	참조함	제323조의20제1항
제423조	참조함	제323조의20제1항
제423조	참조함	제323조의20제1항
제423조	참조함	제323조의20제1항
제423조	참조함	제323조의20제1항
제423조	참조함	제323조의20제1항
제423조	참조함	제323조의20제1항
제423조	참조함	제323조의20제1항
제423조	참조함	제323조의20제1항
제423조	참조함	제323조의20제1항
제423조	참조함	제323조의20제1항
제423조	참조함	제323조의20제1항
제423조	참조함	제323조의20제1항
제423조	참조함	제323조의20제1항
제423조	참조함	제323조의20제1항
금융위원회	권한을가짐	금융투자상품거래청산회사 임직원에 대한 해임 또는 면직 요구
금융위원회	권한을가짐	금융투자상품거래청산회사 임직원에 대한 해임 또는 면직 요구
금융위원회	요구함	금융투자상품거래청산회사 임직원의 해임 또는 면직
금융위원회	요구함	금융투자상품거래청산회사 임직원의 해임 또는 면직
제323조의20	근거함	제323조의20제3항
제323조의20	근거함	제323조의20제3항
제323조의20	근거함	제323조의20제4항
제323조의20	근거함	제323조의20제4항
금융위원회	권한을가짐	신용평가회사에 대한 인가 취소
제335조의15제1항	상위조항	제335조의15제1항제5호
신용평가회사	근거함	제335조의15제1항제5호
제335조의15제1항제5호	참조함	제335조의15제1항
금융위원회	권한을가짐	신용평가회사 임직원에 대한 해임요구 또는 면직요구
금융위원회	권한을가짐	신용평가회사 임직원에 대한 해임요구 또는 면직요구
금융위원회	권한을가짐	신용평가회사 임직원에 대한 해임요구 또는 면직요구
제335조의15	참조함	제335조의15제3항
제335조의15	참조함	제335조의15제3항
제335조의15	참조함	제335조의15제3항
신용평가회사 임직원에 대한 해임요구 또는 면직요구	근거함	제335조의15제3항
신용평가회사 임직원에 대한 해임요구 또는 면직요구	근거함	제335조의15제3항
신용평가회사 임직원에 대한 해임요구 또는 면직요구	근거함	제335조의15제3항
제335조의15	참조함	제335조의15제4항
제335조의15	참조함	제335조의15제4항
제335조의15	참조함	제335조의15제4항
신용평가회사 임직원에 대한 해임요구 또는 면직요구	근거함	제335조의15제4항
신용평가회사 임직원에 대한 해임요구 또는 면직요구	근거함	제335조의15제4항
신용평가회사 임직원에 대한 해임요구 또는 면직요구	근거함	제335조의15제4항
금융위원회	권한을가짐	거래소허가의 취소
제411조제1항제7호	근거함	제411조제1항
금융위원회	권한을가짐	거래소 임직원에 대한 해임 또는 면직 요구
금융위원회	요구함	거래소 임직원의 해임 또는 면직
거래소 임직원에 대한 해임 또는 면직 요구	근거함	제411조제3항 및 제4항
금융위원회	권한을가짐	금융투자업 인가 및 등록의 취소
금융위원회	권한을가짐	금융투자업 인가 및 등록의 취소
금융투자업	처벌대상임	인가 및 등록의 취소
금융투자업	처벌대상임	인가 및 등록의 취소
금융위원회	권한을가짐	금융투자업자 임직원에 대한 해임요구 또는 면직요구
금융위원회	권한을가짐	금융투자업자 임직원에 대한 해임요구 또는 면직요구
금융위원회	권한을가짐	금융투자업자 임직원에 대한 해임요구 또는 면직요구
금융위원회	권한을가짐	금융투자업자 임직원에 대한 해임요구 또는 면직요구
금융위원회	권한을가짐	금융투자업자 임직원에 대한 해임요구 또는 면직요구
금융위원회	권한을가짐	금융투자업자 임직원에 대한 해임요구 또는 면직요구
제422조	근거함	금융투자업자 임직원에 대한 해임요구 또는 면직요구
제422조	근거함	금융투자업자 임직원에 대한 해임요구 또는 면직요구
제422조	근거함	금융투자업자 임직원에 대한 해임요구 또는 면직요구
제422조	근거함	금융투자업자 임직원에 대한 해임요구 또는 면직요구
제422조	근거함	금융투자업자 임직원에 대한 해임요구 또는 면직요구
제422조	근거함	금융투자업자 임직원에 대한 해임요구 또는 면직요구
금융투자업자 임직원	처벌대상임	해임요구 또는 면직요구
금융투자업자 임직원	처벌대상임	해임요구 또는 면직요구
금융투자업자 임직원	처벌대상임	해임요구 또는 면직요구
금융투자업자 임직원	처벌대상임	해임요구 또는 면직요구
금융투자업자 임직원	처벌대상임	해임요구 또는 면직요구
금융투자업자 임직원	처벌대상임	해임요구 또는 면직요구
금융위원회	요구함	처분 등의 기록 및 공시
금융위원회	요구함	처분 등의 기록 및 공시
금융위원회	요구함	처분 등의 기록 및 공시
금융위원회	요구함	처분 등의 기록 및 공시
금융위원회	요구함	처분 등의 기록 및 공시
금융위원회	요구함	처분 등의 기록 및 공시
금융위원회	요구함	처분 등의 기록 및 공시
금융위원회	권한을가짐	처분 등의 기록 및 공시
금융위원회	권한을가짐	처분 등의 기록 및 공시
금융위원회	권한을가짐	처분 등의 기록 및 공시
금융위원회	권한을가짐	처분 등의 기록 및 공시
금융위원회	권한을가짐	처분 등의 기록 및 공시
금융위원회	권한을가짐	처분 등의 기록 및 공시
금융위원회	권한을가짐	처분 등의 기록 및 공시
항소법원	허용함	제1심판결의 이유 인용
항소법원	허용함	제1심판결의 이유 인용
항소법원	허용함	제1심판결의 이유 인용
항소법원	허용함	제1심판결의 이유 인용
항소법원	허용함	제1심판결의 이유 인용
항소법원	허용함	제1심판결의 이유 인용
항소법원	요구함	항소인의 주장에 대한 판단 포함
항소법원	요구함	항소인의 주장에 대한 판단 포함
항소법원	요구함	항소인의 주장에 대한 판단 포함
항소법원	요구함	항소인의 주장에 대한 판단 포함
항소법원	요구함	항소인의 주장에 대한 판단 포함
항소법원	요구함	항소인의 주장에 대한 판단 포함
제420조	정의함	판결이유의 인용
제420조	정의함	판결이유의 인용
제420조	정의함	판결이유의 인용
제420조	정의함	판결이유의 인용
제420조	정의함	판결이유의 인용
제420조	정의함	판결이유의 인용
금융위원회	요구함	처분 또는 조치 내용의 기록 및 유지·관리
금융위원회	요구함	처분 또는 조치 내용의 기록 및 유지·관리
금융위원회	요구함	처분 또는 조치 내용의 기록 및 유지·관리
금융위원회	요구함	처분 또는 조치 내용의 기록 및 유지·관리
금융위원회	요구함	처분 또는 조치 내용의 기록 및 유지·관리
금융위원회	요구함	처분 또는 조치 내용의 기록 및 유지·관리
금융위원회	요구함	처분 또는 조치 내용의 기록 및 유지·관리
금융위원회	요구함	처분 또는 조치 내용의 기록 및 유지·관리
금융위원회	요구함	처분 또는 조치 내용의 기록 및 유지·관리
금융위원회	요구함	처분 또는 조치 내용의 기록 및 유지·관리
금융위원회	요구함	처분 또는 조치 내용의 기록 및 유지·관리
금융위원회	요구함	처분 또는 조치 내용의 기록 및 유지·관리
금융위원회	요구함	처분 또는 조치 내용의 기록 및 유지·관리
금융위원회	요구함	처분 또는 조치 내용의 기록 및 유지·관리
금융위원회	요구함	처분 또는 조치 내용의 기록 및 유지·관리
금융위원회	요구함	처분 또는 조치 내용의 기록 및 유지·관리
금융위원회	요구함	처분 또는 조치 내용의 기록 및 유지·관리
금융위원회	요구함	처분 또는 조치 내용의 기록 및 유지·관리
금융위원회	요구함	처분 또는 조치 내용의 기록 및 유지·관리
금융위원회	요구함	처분 또는 조치 내용의 기록 및 유지·관리
금융위원회	권한을가짐	처분 또는 조치 내용의 기록 및 유지·관리
금융위원회	권한을가짐	처분 또는 조치 내용의 기록 및 유지·관리
