article_number	structural_index	entity_type	concept	subject	action	object	legal_force	full_text
제54조 제1항	[None, None, 54, 1]	PENALTY	보고 부실	기관	보고	기관	MANDATORY	제54조제1항의 기관에 보고를 부실하게 하거나 진실을 숨긴 경우 5.
제38조제2항	[]	PENALTY	입사청약서		작성하지 않다	입사청약서	PROHIBITIVE	제38조제2항을 위반하여 입사청약서를 작성하지 아니하거나 입사청약서에 적을 사항을 적지 아니하거나 부실하게 적은 경우 6. 정관ㆍ사원명부ㆍ의사록ㆍ자산목록ㆍ재무상태표ㆍ사업계획서ㆍ사무보고서ㆍ결산보고서,
제44조	[]	CONCEPT	상법	제44조	준용	상법		제44조에서 준용하는 「상법」
제29조제1항	[None, None, 29, 1]	PENALTY	부실 기록		적다	장부에 적을 사항	MANDATORY	제29조제1항의 장부에 적을 사항을 적지 아니하거나 부실하게 적은 경우 7.
제57조제1항	[]							
제73조	[]	REGULATION	준용	제73조	포함한다	준용	MANDATORY	제73조에서 준용하는 경우를 포함한다)이나
제64조	[]							
제73조	[]	REGULATION	상법		준용	상법		제73조에서 준용하는 「상법」
제448조제1항	[]	REGULATION	서류 비치		비치하지 아니한	서류	MANDATORY	제448조제1항 을 위반하여 서류를 비치하지 아니한 경우 8. 사원총회 또는
제54조제1항	[]		기관			기관		제54조제1항의 기관을
제59조	[]	CONCEPT	준용	제59조	준용	상법		제59조에서 준용하는 「상법」
제364조	[]	REGULATION	소집		소집	지역	PROHIBITIVE	제364조를 위반하여 소집하거나 정관으로 정한 지역 이외의 지역에서 소집하거나
제59조	[]	REGULATION	상법	상법	준용		MANDATORY	제59조에서 준용하는 「상법」
제365조제1항	[None, None, 365, 1]	PENALTY	제365조제1항 위반		위반	제365조제1항	MANDATORY	제365조제1항을 위반하여 소집하지 아니한 경우 9.
제60조	[]							제60조 또는
제62조	[]	PENALTY	준비금		위반	준비금	MANDATORY	제62조를 위반하여 준비금을 적립하지 아니하거나 준비금을 사용한 경우 10.
제69조	[]	CONCEPT	제69조 위반		위반	제69조		제69조를 위반하여 해산절차를 밟은 경우 11.
제72조	[]	PENALTY	자산 처분	위반자	처분	자산	MANDATORY	제72조 또는 정관을 위반하여 보험회사의 자산을 처분하거나 그 남은 자산을 배분한 경우 12.
제73조	[]	CONCEPT	상법					제73조에서 준용하는 「상법」
제254조	[]	PENALTY	파산선고의 신청	파산선고의 신청	게을리하다			제254조를 위반하여 파산선고의 신청을 게을리한 경우 13. 청산의 종결을 지연시킬 목적으로
제73조	[]	REGULATION	상법			상법		제73조에서 준용하는 「상법」
제535조제1항	[535, 1, None, None]	PENALTY	부당한 기간 설정		정한	기간		제535조제1항의 기간을 부당하게 정한 경우 14.
제73조	[]	CONCEPT	상법		준용	상법		제73조에서 준용하는 「상법」
제536조	[]	REGULATION	제536조 위반	채무자	변제	채무		제536조를 위반하여 채무를 변제한 경우 15.
제79조제2항	[None, None, 79, 2]	CONCEPT	상법			상법		제79조제2항에서 준용하는 「상법」
제619조	[]							제619조 또는
제620조	[]	PENALTY	제620조 위반		위반	제620조		제620조를 위반한 경우 16.
제85조제1항	[]	PENALTY	보험회사	보험회사				제85조제1항을 위반한 경우 17. 보험회사가
제95조	[]	PENALTY	위반	보험회사의 임직원	위반		MANDATORY	제95조를 위반한 경우 18. 보험회사의 임직원이
제95조의2	[]							제95조의2,
제95조의5	[]							제95조의5,
제97조	[]							제97조 또는
제101조의2제1항ㆍ제2항	[]	PENALTY	위반	보험회사	위반	제101조의2제1항ㆍ제2항	MANDATORY	제101조의2제1항ㆍ제2항을 위반한 경우 19. 보험회사가
제96조	[]	PENALTY	제96조 위반	위반자	위반	제96조	MANDATORY	제96조를 위반한 경우 20.
제106조제1항제4호	[]	PENALTY	규정 위반		위반	규정	MANDATORY	제106조제1항제4호 또는 제7호부터 제9호까지의 규정을 위반하여 자산운용을 한 경우 21.
제109조	[]	PENALTY	제109조 위반		소유	주식	MANDATORY	제109조를 위반하여 다른 회사의 주식을 소유한 경우 22.
제110조	[]	REGULATION	삭제		삭제	제22조의2	MANDATORY	제110조를 위반한 경우 22의2. 삭제<2020. 5. 19.> 23.
제113조	[]	PENALTY	제113조 위반		위반	제113조		제113조를 위반한 경우 24.
제116조	[]	PENALTY	제116조 위반		위반	제116조	MANDATORY	제116조를 위반한 경우 25.
제118조	[None, None, 118, None]	PENALTY	제118조 위반	위반자	제출	재무제표	MANDATORY	제118조를 위반하여 재무제표 등의 제출기한을 지키지 아니하거나 사실과 다르게 작성된 재무제표 등을 제출 한 경우 26.
제119조	[]	PENALTY	서류 제공	위반자	제공	서류	MANDATORY	제119조를 위반하여 서류의 비치나 열람의 제공을 하지 아니한 경우 27.
제120조제1항	[]	PENALTY	책임준비금		계상하지 않다	책임준비금	MANDATORY	제120조제1항을 위반하여 책임준비금 또는 비상위험준비금을 계상하지 아니하거나 장부에 기재하지 아니한 경 우 28.
제124조제1항	[None, None, 124, 1]	PENALTY	제124조제1항 위반		위반하여	제124조제1항	MANDATORY	제124조제1항을 위반하여 공시하지 아니한 경우 29.
제124조제4항	[None, None, 124, 4]	PENALTY	제124조제4항 위반	위반자	제공	정보		제124조제4항을 위반하여 정보를 제공하지 아니하거나 부실한 정보를 제공한 경우 30.
제125조	[]	PENALTY	제125조 위반	제125조	위반			제125조를 위반한 경우 31.
제126조	[]	REGULATION	정관변경 보고		보고하지 않음	정관변경		제126조를 위반하여 정관변경을 보고하지 아니한 경우 법제처 56 국가법령정보센터 보험업법 32.
제127조	[]	PENALTY	제127조 위반	보험회사				제127조를 위반한 경우 33. 보험회사가
제127조의3	[]	PENALTY	위반	보험회사				제127조의3을 위반한 경우 34. 보험회사가
제128조의2	[]	PENALTY	제128조의2 위반	보험회사	위반			제128조의2를 위반한 경우 35. 보험회사가
제128조의3	[]	PENALTY	기초서류 작성·변경 위반	작성·변경자	작성·변경	기초서류	MANDATORY	제128조의3을 위반하여 기초서류를 작성ㆍ변경한 경우 36.
제130조	[]	PENALTY	제130조 위반	위반자	보고하지 않음	제130조	MANDATORY	제130조를 위반하여 보고하지 아니한 경우 37.
제131조	[]	PENALTY	명령 위반		위반	명령		제131조에 따른 명령을 위반한 경우 38.
제133조	[]	REGULATION	검사 거부·방해·기피 및 사무 인계 불이행				PROHIBITIVE	제133조에 따른 검사를 거부ㆍ방해 또는 기피한 경우 39. 금융위원회가 선임한 청산인 또는 법원이 선임한 관리인이나 청산인에게 사무를 인계하지 아니한 경우 40.
제141조	[]	PENALTY	제141조 위반	보험계약	밟다	이전절차		제141조를 위반하여 보험계약의 이전절차를 밟은 경우 41.
제142조	[]	REGULATION	제142조 위반		위반	제142조	PROHIBITIVE	제142조를 위반하여 보험계약을 하거나
제144조	[]							제144조(
제152조제2항	[]	PENALTY	위반		위반	자산	MANDATORY	제152조제2항에서 준용하는 경우를 포함한다)를 위반하여 자산을 처분하거나 채무를 부담할 행위를 한 경우 42.
제151조제1항ㆍ제2항	[]							
제153조제3항	[]							제153조제3항 또는
제70조제1항	[None, None, 70, 1]	DEFINITION	상법			상법	DEFINITIONAL	제70조제1항에서 준용하는 「상법」
제232조	[]	PENALTY	과태료	자	부과	과태료	MANDATORY	제232조를 위반하여 합병절차를 밟은 경우 43. 이 법에 따른 등기를 게을리한 경우 44. 이 법 또는 정관에서 정한 보험계리사에 결원이 생긴 경우에 그 선임절차를 게을리한 경우 ⑦ 다음 각 호의 어느 하나에 해당하는 자에게는 1천만원 이하의 과태료를 부과한다.<개정 2014. 1. 14., 2014. 10. 15., 2016. 3. 29., 2017. 4. 18., 2018. 12. 31., 2020. 3. 24., 2020. 5. 19., 2020. 12. 8., 2024. 2. 6.> 1.
제3조	[]	PENALTY	제3조 위반	자	위반한	제3조	PROHIBITIVE	제3조를 위반한 자 2.
제85조제2항	[]	PENALTY	위반	자	위반	제85조제2항		제85조제2항을 위반한 자 2의2.
제85조의3제1항	[]	PENALTY	위반	자	위반	제85조의3제1항		제85조의3제1항을 위반한 자 2의3. 삭제<2017. 4. 18.> 2의4.
제87조의3제2항	[87, None, None, None]	PENALTY	위반	자	위반	제87조의3제2항	MANDATORY	제87조의3제2항을 위반한 자 3.
제92조	[]	PENALTY	제92조 위반	위반한 자	위반	제92조		제92조를 위반한 자 4.
제93조	[]	PENALTY	과태료	자	게을리하다	신고	MANDATORY	제93조에 따른 신고를 게을리한 자 5.
제95조	[]	PENALTY	제95조 위반	자	위반한	제95조		제95조를 위반한 자 6.
제95조의2	[]	PENALTY	위반	보험설계사	위반한	보험대리점		제95조의2를 위반한 자 7. 보험대리점ㆍ보험중개사 소속 보험설계사가
Unknown	[]	REGULATION	Unknown					제95조의2ㆍ
제96조제1항	[]							제96조제1항ㆍ
제97조제1항	[]							제97조제1항 및
제99조제3항	[]	REGULATION	위반행위 방지	보험대리점ㆍ보험중개사	방지	위반행위	MANDATORY	제99조제3항을 위반한 경우 해당 보험대리점ㆍ보험중개사. 다만, 보험대리점ㆍ보험중개사가 그 위반행위를 방지하기 위하여 해당 업무 에 관하여 상당한 주의와 감독을 게을리하지 아니한 경우는 제외한다. 7의2.
제95조의5	[]	DEFINITION	위반한 자			제95조의5	DEFINITIONAL	제95조의5를 위반한 자 8. 삭제<2020. 3. 24.> 9.
제96조제1항	[]	PENALTY	위반자	자	위반	제96조제1항	MANDATORY	제96조제1항을 위반한 자 10.
제97조제1항	[97, 1, None, None]	PENALTY	위반	자	위반	제97조제1항		제97조제1항을 위반한 자 11.
제99조제3항	[]	PENALTY	위반	자	위반한	제99조제3항	MANDATORY	제99조제3항을 위반한 자 11의2.
제101조의2	[]	PENALTY	위반	자	위반	제101조의2	MANDATORY	제101조의2를 위반한 자 12.
제112조	[]	REGULATION	자료 제출 거부자	자	거부	자료 제출		제112조에 따른 자료 제출을 거부한 자 13.
제124조제5항	[]	PENALTY	비교ㆍ공시	자	위반	제124조제5항	MANDATORY	제124조제5항을 위반하여 비교ㆍ공시한 자 14.
제131조제1항	[]	PROCEDURE	준용		준용	제131조제1항	MANDATORY	제131조제1항을 준용하는
제132조	[]							제132조
Unknown	[]	REGULATION	Unknown					제179조ㆍ
제192조제2항	[]							
제133조제1항	[]	PROCEDURE	준용		준용	제133조제1항		제133조제1항을 준용하는
제136조	[]							제136조ㆍ
제179조	[]							
제192조제2항	[None, None, 192, 2]							제192조제2항 및
제192조제1항	[]	PENALTY	명령 위반	자	위반	명령		제192조제1항에 따른 명령을 위반한 자 15.
제133조제3항	[]	PROCEDURE	준용		준용	제133조제3항	MANDATORY	제133조제3항을 준용하는
Unknown	[]	REGULATION	Unknown					제136조ㆍ
제179조	[]							제179조 및
제192조제2항	[]	PENALTY	검사 거부·방해·기피	자	거부	검사	MANDATORY	제192조제2항에 따른 검사를 거부ㆍ방해 또는 기피한 자 16.
제133조제3항	[]	REGULATION	준용		준용	제133조제3항	MANDATORY	제133조제3항을 준용하는
Unknown	[]	REGULATION	Unknown					제136조ㆍ
제179조	[]							
제192조제2항	[]	PENALTY	요구에 응하지 아니한 자	자	응하지	요구	MANDATORY	제192조제2항에 따른 요구에 응하지 아니한 자 17.
제162조제2항	[]	PENALTY	거부ㆍ방해 또는 기피	자	거부ㆍ방해 또는 기피	요구	MANDATORY	제162조제2항에 따른 요구를 정당한 사유 없이 거부ㆍ방해 또는 기피한 자 18.
제185조제5항	[]	PENALTY	제185조제5항 위반	자	위반	행위	MANDATORY	제185조제5항을 위반하여 같은 항 각 호의 어느 하나에 해당하는 행위를 한 자 법제처 57 국가법령정보센터 보험업법 19.
제189조제1항 및 제2항	[]	PENALTY	위반	자	위반	제189조제1항 및 제2항	MANDATORY	제189조제1항 및 제2항을 위반한 자 20.
제189조제3항	[]	PENALTY	위반	자	위반	행위	MANDATORY	제189조제3항을 위반하여 같은 항 각 호(제1호 및 제2호를 제외한다)의 어느 하나에 해당하는 행위를 한 자 21.
제189조의2	[]	PENALTY	손해사정 표시·광고	자	위반	손해사정의 표시ㆍ광고	MANDATORY	제189조의2를 위반하여 손해사정의 표시ㆍ광고를 한 자 ⑧
제187조의2	[]	PENALTY	과태료	손해사정사	부과	과태료	MANDATORY	제187조의2를 위반하여 손해사정사, 손해사정업자 또는 이와 유사한 명칭을 사용한 자에게는 5백만원 이하의 과태료를 부과한다.<신설 2024. 2. 6.> ⑨ 제1항부터 제8항까지의 과태료는 대통령령으로 정하는 바에 따라 금융위원회가 부과ㆍ징수한다.<개정 2017. 4. 18., 2020. 5. 19., 2020. 12. 8., 2024. 2. 6.> [전문개정 2010. 7. 23.]
제210조	[]	PROCEDURE	삭제					제210조 삭제 <2010. 7. 23.>
제1조	[]	REGULATION	시행일	법	시행	2025년 1월 31일	MANDATORY	제1조(시행일) 이 법은 2025년 1월 31일부터 시행한다.
제2조	[]	REGULATION	보험업법 개정	보험업법	개정	일부	MANDATORY	제2조(다른 법률의 개정) ① 보험업법 일부를 다음과 같이 개정한다.
제29조제1항	[]	REGULATION	2주일 이내	주된 사무소	변경	소재지	MANDATORY	제29조제1항 중 “변경한 날부터 본점과 주된 사무소의 소재지에서는 2주 이내에, 지점과 종(從)된 사무소의 소재지 에서는 3주 이내에”를 “변경한 날부터 2주일 이내에 주된 사무소의 소재지에서”로 한다.
Unknown	[]	REGULATION	Unknown					제44조 중 “
Unknown	[]	REGULATION	Unknown					제35조,
Unknown	[]	REGULATION	Unknown					제37조부터
제40조	[]							제40조까지”를 “
제37조	[]							
제39조	[]							
